dosya_adi,etiket,isik_siddeti_ortalamasi,standart_sapma,maksimum_deger,parlaklik_95,medyan,parlak_piksel_orani,kontrast,hist_0,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,hist_9,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15
Sp_D_NNN_A_ani0044_ani0051_0286.jpg,1,12.655171712239584,10.282458516934607,120,32.0,11.0,0.108062744140625,120,65157,28041,4438,568,80,13,6,1,0,0,0,0,0,0,0,0
Sp_D_NNN_A_ani0055_pla0025_0287.jpg,1,23.461079915364582,21.48047386261366,244,65.0,18.0,0.322540283203125,244,42987,31902,12335,5729,2729,1295,628,313,174,94,42,28,27,15,1,5
Sp_D_NNN_A_ani0099_ani0100.0288.jpg,1,9.399637858072916,9.550706866992506,98,27.0,7.0,0.061818440755208336,98,76522,18812,2442,432,83,11,2,0,0,0,0,0,0,0,0,0
Sp_D_NNN_A_arc0002_sec0063_0102.jpg,1,15.940745035807291,14.782693727885786,131,44.0,13.0,0.21980794270833334,131,54501,30176,9948,2753,709,183,29,3,2,0,0,0,0,0,0,0
Sp_D_NNN_A_arc0012_cha0098_0289.jpg,1,15.676930745442709,15.730683168244871,185,46.0,13.0,0.18504842122395834,185,58485,27889,7534,2612,1054,437,180,67,27,16,2,1,0,0,0,0
Sp_D_NNN_A_arc0026_arc0008_0290.jpg,1,17.35638427734375,19.596683214610305,182,57.0,12.0,0.2509765625,182,57362,22772,10051,4610,2038,932,318,146,55,14,2,4,0,0,0,0
Sp_D_NNN_A_arc0027_arc0094_0291.jpg,1,15.397369384765625,17.364019733698914,171,50.0,11.0,0.20713297526041666,171,60462,23539,8548,3443,1440,559,196,81,28,6,2,0,0,0,0,0
Sp_D_NNN_A_arc0028_arc0034_0103.jpg,1,11.917673746744791,14.58814073952991,133,41.0,7.0,0.142303466796875,133,69049,19839,6172,2098,785,256,79,23,3,0,0,0,0,0,0,0
Sp_D_NNN_A_arc0030_art0034_0292.jpg,1,12.859720865885416,15.162290580623061,166,43.0,8.0,0.16999308268229166,166,65622,21623,7500,2435,762,263,69,18,10,1,1,0,0,0,0,0
Sp_D_NNN_A_arc0032_arc0031_0104.jpg,1,13.920949300130209,11.459829165359311,162,35.0,12.0,0.131195068359375,162,61814,29340,5603,1183,258,76,18,10,1,0,1,0,0,0,0,0
Sp_D_NNN_A_arc0043_arc0044_0105.jpg,1,20.599772135416668,15.991856548241547,209,51.0,18.0,0.2948404947916667,209,42837,36555,12608,4169,1389,499,179,45,12,4,3,2,1,1,0,0
Sp_D_NNN_A_arc0052_ani0017_0293.jpg,1,14.980560302734375,11.610287934264576,127,36.0,13.0,0.16010538736979166,127,56666,33349,6789,1208,231,45,15,1,0,0,0,0,0,0,0,0
Sp_D_NNN_A_arc0072_pla0097_0294.jpg,1,18.684285481770832,31.940832032651116,251,85.0,3.0,0.23384602864583334,251,63132,16661,6955,3643,2360,1639,1132,820,622,417,324,223,155,109,88,24
Sp_D_NNN_A_arc0075_cha0055_0295.jpg,1,14.761098225911459,20.11718051977921,238,53.0,7.0,0.20570882161458334,238,64466,18965,8361,3631,1481,637,305,165,109,60,42,31,19,20,12,0
Sp_D_NNN_A_arc0078_arc0064_0106.jpg,1,12.055521647135416,11.055269494236175,198,30.0,10.0,0.081085205078125,198,69740,24414,2983,675,244,114,58,26,17,14,10,7,2,0,0,0
Sp_D_NNN_A_art0033_cha0095_0296.jpg,1,20.282796223958332,13.971948136416215,161,47.0,18.0,0.2811177571614583,161,41653,39387,12523,3550,880,240,52,14,4,0,1,0,0,0,0,0
Sp_D_NNN_A_art0035_cha0045_0297.jpg,1,18.35552978515625,17.678882017967087,238,51.0,15.0,0.24849446614583334,238,51963,29619,10616,3672,1406,563,219,112,44,36,12,16,6,10,10,0
Sp_D_NNN_A_art0039_art0038_0298.jpg,1,8.516774495442709,10.745263924464899,146,29.0,4.0,0.075927734375,146,75296,19410,3006,460,99,18,10,3,1,1,0,0,0,0,0,0
Sp_D_NNN_A_art0043_cha0047_0299.jpg,1,29.625325520833332,24.58206238774896,250,77.0,23.0,0.4460042317708333,250,29277,36087,16789,7695,3944,1972,1108,587,346,236,113,76,41,20,10,3
Sp_D_NNN_A_art0045_cha0091_0300.jpg,1,27.491292317708332,25.006053251990274,219,79.0,20.0,0.4031575520833333,219,38757,28123,14031,8011,4624,2499,1248,599,246,94,46,16,8,2,0,0
Sp_D_NNN_A_art0067_cha0071_0301.jpg,1,16.034688313802082,20.934833404713903,249,51.0,11.0,0.19510904947916666,249,60474,24700,7457,2670,1267,591,360,223,162,123,91,63,40,37,34,12
Sp_D_NNN_A_art0072_cha0060_0107.jpg,1,24.830312093098957,19.43010593073919,246,61.0,21.0,0.3920491536458333,246,35545,34801,16868,6813,2541,1012,367,164,87,52,29,16,7,0,1,1
Sp_D_NNN_A_art0084_cha0033_0302.jpg,1,10.357920328776041,13.478419095102467,178,36.0,6.0,0.11260986328125,178,72791,18722,4682,1311,465,193,82,41,3,9,4,1,0,0,0,0
Sp_D_NNN_A_art0088_art0092_0108.jpg,1,19.729095458984375,23.548183212052287,245,60.0,14.0,0.213104248046875,245,55114,28297,7338,3051,1534,923,586,418,312,254,217,119,63,41,28,9
Sp_D_NNN_A_cha0006_cha0003_0303.jpg,1,17.215047200520832,15.402306236937115,163,48.0,14.0,0.22245279947916666,163,54691,28809,9731,3484,1129,348,79,26,5,1,1,0,0,0,0,0
Sp_D_NNN_A_cha0009_sec0022_0109.jpg,1,28.354532877604168,21.20198788233443,191,70.0,24.0,0.4610188802083333,191,29047,35238,18701,8468,3890,1737,730,297,126,45,17,8,0,0,0,0
Sp_D_NNN_A_cha0021_cha0020_0304.jpg,1,12.843821207682291,10.842413681375813,107,33.0,11.0,0.10648600260416667,107,66035,26613,4375,997,222,56,6,0,0,0,0,0,0,0,0,0
Sp_D_NNN_A_cha0022_pla0055_0305.jpg,1,21.723744710286457,17.434922692334823,198,55.0,18.0,0.31103515625,198,41732,35592,13372,4701,1747,670,268,108,53,33,19,8,1,0,0,0
Sp_D_NNN_A_cha0034_cha0040_0306.jpg,1,16.665273030598957,12.531738194245309,121,40.0,15.0,0.20335896809895834,121,51269,35789,8934,1846,360,85,16,5,0,0,0,0,0,0,0,0
Sp_D_NNN_A_cha0036_cha0028_0307.jpg,1,13.962290445963541,11.953482944447876,141,36.0,12.0,0.15272013346354166,141,60701,29443,6623,1228,241,51,14,1,2,0,0,0,0,0,0,0
Sp_D_NNN_A_cha0037_arc0053_0308.jpg,1,11.57000732421875,13.651067577750691,147,39.0,8.0,0.13520304361979166,147,69025,20827,5949,1820,486,143,37,13,1,3,0,0,0,0,0,0
Sp_D_NNN_A_cha0052_cha0052_0309.jpg,1,13.437042236328125,10.333810621039262,106,33.0,12.0,0.11649576822916667,106,62688,29959,4850,691,92,15,9,0,0,0,0,0,0,0,0,0
Sp_D_NNN_A_cha0056_cha0057_0310.jpg,1,6.365122477213542,9.631074996068126,157,25.0,2.0,0.04736328125,157,84154,11591,1888,487,139,33,8,0,2,2,0,0,0,0,0,0
Sp_D_NNN_A_cha0058_cha0027_0311.jpg,1,14.785329182942709,10.262049495520232,100,33.0,14.0,0.13945515950520834,100,56286,35593,5737,602,75,10,1,0,0,0,0,0,0,0,0,0
Sp_D_NNN_A_cha0065_cha0065_0110.jpg,1,15.552022298177084,11.31424435052828,108,37.0,14.0,0.168121337890625,108,54874,34739,7262,1232,171,24,2,0,0,0,0,0,0,0,0,0
Sp_D_NNN_A_cha0079_cha0002_0312.jpg,1,16.985697428385418,14.215414233030762,157,44.0,14.0,0.22127278645833334,157,52335,32566,9703,2709,703,221,54,10,1,2,0,0,0,0,0,0
Sp_D_NNN_A_cha0082_arc0050_0111.jpg,1,16.50042724609375,13.039890994240693,209,40.0,14.0,0.17499796549479166,209,54006,34505,7147,1790,476,187,85,41,34,18,13,0,1,1,0,0
Sp_D_NNN_A_cha0085_ani0037_0313.jpg,1,19.552195231119793,16.691091981555747,214,52.0,16.0,0.2462158203125,214,48586,33575,9968,3486,1508,713,265,124,48,25,3,2,0,1,0,0
Sp_D_NNN_A_cha0089_ani0073_0314.jpg,1,19.599273681640625,13.843063372144043,193,45.0,17.0,0.2518717447916667,193,43201,40264,10758,2774,855,276,109,43,12,8,2,1,1,0,0,0
Sp_D_NNN_A_cha0092_cha0097_0315.jpg,1,14.732147216796875,12.168505735026766,115,37.0,13.0,0.16498819986979166,115,57663,31769,7079,1443,283,57,9,1,0,0,0,0,0,0,0,0
Sp_D_NNN_A_cha0092_sec0090_0316.jpg,1,15.140482584635416,12.343159077160566,119,38.0,13.0,0.17352294921875,119,56440,32382,7544,1539,315,67,15,2,0,0,0,0,0,0,0,0
Sp_D_NNN_A_cha0094_ani0059_0317.jpg,1,22.472585042317707,17.854647377935184,230,56.0,19.0,0.3408304850260417,230,40475,34414,14923,5387,1897,726,267,119,53,26,8,5,3,0,1,0
Sp_D_NNN_A_nat0007_cha0004_0112.jpg,1,21.296061197916668,22.64597051170092,224,66.0,15.0,0.324951171875,224,50252,23451,12837,6128,2971,1449,669,308,141,61,24,7,4,1,1,0
Sp_D_NNN_A_nat0009_cha0099_0318.jpg,1,12.7069091796875,13.1223356776503,148,38.0,10.0,0.1328125,148,67032,23184,5660,1659,531,169,55,10,3,1,0,0,0,0,0,0
Sp_D_NNN_A_nat0015_sec0059_0319.jpg,1,16.063944498697918,17.144780612388118,177,50.0,12.0,0.21117146809895834,177,59634,23911,9023,3476,1391,538,215,70,28,9,8,1,0,0,0,0
Sp_D_NNN_A_nat0019_cha0039_0320.jpg,1,20.53204345703125,18.13536741678705,176,55.0,17.0,0.3239949544270833,176,44789,31066,14330,5322,1895,632,177,63,17,5,7,1,0,0,0,0
Sp_D_NNN_A_nat0020_nat0017_0321.jpg,1,10.826141357421875,11.203676865411746,129,32.0,8.0,0.094482421875,129,71355,21828,3945,913,188,59,12,3,1,0,0,0,0,0,0,0
Sp_D_NNN_A_nat0026_art0019_0322.jpg,1,15.840627034505209,13.643697191766012,165,42.0,13.0,0.176300048828125,165,56690,30989,7329,2280,688,237,56,23,8,3,1,0,0,0,0,0
Sp_D_NNN_A_nat0036_nat0034_0323.jpg,1,22.3387451171875,18.449701280278745,161,58.0,19.0,0.3487955729166667,161,41340,32368,15024,6088,2309,802,274,77,19,2,1,0,0,0,0,0
Sp_D_NNN_A_nat0051_cha0056_0324.jpg,1,5.899739583333333,8.360470037149765,105,23.0,2.0,0.036794026692708336,105,86747,9717,1511,271,49,8,1,0,0,0,0,0,0,0,0,0
Sp_D_NNN_A_nat0052_nat0052_0325.jpg,1,11.617930094401041,12.936333433441174,158,37.0,8.0,0.1199951171875,158,69422,21506,5163,1541,490,135,38,4,4,1,0,0,0,0,0,0
Sp_D_NNN_A_nat0069_cha0090_0326.jpg,1,10.86126708984375,10.788492038802561,96,31.0,9.0,0.09798177083333333,96,69579,23956,4063,613,85,7,1,0,0,0,0,0,0,0,0,0
Sp_D_NNN_A_nat0074_nat0021_0327.jpg,1,28.297007242838543,21.84740383563243,195,72.0,23.0,0.447906494140625,195,31401,33042,17789,8529,4287,1943,795,351,103,50,7,6,1,0,0,0
Sp_D_NNN_A_nat0076_cha0067_0328.jpg,1,19.220011393229168,17.588320421070488,174,53.0,15.0,0.2798563639322917,174,49231,30106,12042,4486,1506,541,214,100,46,23,9,0,0,0,0,0
Sp_D_NNN_A_nat0077_cha0068_0329.jpg,1,15.927012125651041,18.23932194213562,214,52.0,11.0,0.18109130859375,214,62636,22628,6988,3139,1469,741,352,198,64,49,18,7,12,3,0,0
Sp_D_NNN_A_nat0082_sec0052_0330.jpg,1,15.208638509114584,14.836885345309447,204,43.0,12.0,0.17454020182291666,204,60121,27146,7253,2433,864,284,112,45,18,11,10,5,2,0,0,0
Sp_D_NNN_A_nat0087_cha0016_0331.jpg,1,10.277292887369791,10.614469100070853,117,30.0,8.0,0.0810546875,117,73637,20455,3277,693,177,53,11,1,0,0,0,0,0,0,0,0
Sp_D_NNN_A_nat0088_cha0058_0332.jpg,1,20.463663736979168,14.840532205663779,177,48.0,18.0,0.290557861328125,177,41515,38800,12859,3595,1040,312,107,44,23,6,2,1,0,0,0,0
Sp_D_NNN_A_pla0002_pla0002_0333.jpg,1,15.908284505208334,13.690113241777901,114,40.0,15.0,0.22255452473958334,114,51066,34971,9886,1950,339,81,9,2,0,0,0,0,0,0,0,0
Sp_D_NNN_A_pla0006_pla0082_0334.jpg,1,17.372934977213543,12.542594595497995,139,41.0,15.0,0.20050048828125,139,50083,36804,8674,2043,517,142,29,9,3,0,0,0,0,0,0,0
Sp_D_NNN_A_pla0014_pla0015_0335.jpg,1,12.903401692708334,12.471493660287482,164,37.0,10.0,0.10960896809895833,164,68876,22584,4392,1529,630,213,50,20,9,0,1,0,0,0,0,0
Sp_D_NNN_A_pla0016_pla0020_0336.jpg,1,14.079132080078125,11.022112927387598,128,35.0,12.0,0.12579345703125,128,61359,30261,5286,1089,247,44,12,5,1,0,0,0,0,0,0,0
Sp_D_NNN_A_pla0024_pla0023_0337.jpg,1,19.727762858072918,13.897270183263627,139,46.0,17.0,0.2765299479166667,139,43131,38392,12393,3299,871,170,43,4,1,0,0,0,0,0,0,0
Sp_D_NNN_A_pla0030_pla0030_0113.jpg,1,20.5537109375,14.428027338572265,125,48.0,18.0,0.2938435872395833,125,40548,39500,13067,3871,986,263,57,12,0,0,0,0,0,0,0,0
Sp_D_NNN_A_pla0054_pla0014_0338.jpg,1,16.334554036458332,15.01835939255967,141,45.0,14.0,0.22077433268229166,141,54717,29572,9887,2987,824,241,58,15,3,0,0,0,0,0,0,0
Sp_D_NNN_A_pla0055_pla0054_0339.jpg,1,15.502614339192709,11.456345705972817,142,37.0,14.0,0.15503946940104166,142,56101,33857,6590,1355,320,62,15,3,1,0,0,0,0,0,0,0
Sp_D_NNN_A_pla0063_pla0013_0340.jpg,1,27.497507731119793,21.464453213717235,251,64.0,23.0,0.4373677571614583,251,28560,39085,18526,7027,2718,1123,451,249,150,100,96,79,50,33,37,20
Sp_D_NNN_A_pla0069_pla0053_0341.jpg,1,20.322347005208332,15.587314406369845,163,50.0,17.0,0.2856852213541667,163,43850,36147,12294,4031,1333,476,124,38,9,1,1,0,0,0,0,0
Sp_D_NNN_A_pla0075_pla0073_0342.jpg,1,24.475789388020832,19.56749875261289,250,56.0,21.0,0.3630777994791667,250,33020,41684,15655,4647,1561,628,355,232,165,108,72,52,55,38,19,13
Sp_D_NNN_A_pla0078_ani0058_0343.jpg,1,56.41694132486979,55.75203645926707,252,190.0,35.0,0.63427734375,252,18843,25774,16467,9156,5724,4132,3135,2619,2182,2028,1757,1702,1486,1638,1364,297
Sp_D_NNN_A_pla0084_pla0060_0114.jpg,1,17.547719319661457,13.934199203285546,117,44.0,15.0,0.241119384765625,117,49223,34597,11024,2705,607,115,32,1,0,0,0,0,0,0,0,0
Sp_D_NNN_A_pla0088_ani0024_0344.jpg,1,22.536153157552082,16.264978170575674,159,53.0,20.0,0.35772705078125,159,36981,37686,16218,5160,1580,477,145,41,13,3,0,0,0,0,0,0
Sp_D_NNN_A_pla0096_ani0022_0345.jpg,1,26.232879638671875,16.842789621672168,190,58.0,23.0,0.44677734375,190,28148,39095,20632,7168,2342,671,178,48,17,2,2,1,0,0,0,0
Sp_D_NNN_A_sec0002_cha0001_0346.jpg,1,14.327738444010416,13.016465513300153,107,39.0,12.0,0.17576090494791666,107,59095,29184,7844,1743,361,67,10,0,0,0,0,0,0,0,0,0
Sp_D_NNN_A_sec0003_cha0003_0347.jpg,1,16.612345377604168,13.725546162117654,128,43.0,14.0,0.22300211588541666,128,52183,32952,10053,2501,493,104,15,2,1,0,0,0,0,0,0,0
Sp_D_NNN_A_sec0005_sec0002_0348.jpg,1,14.85064697265625,12.522668735035756,105,38.0,13.0,0.17897542317708334,105,57067,31479,7895,1526,265,62,10,0,0,0,0,0,0,0,0,0
Sp_D_NNN_A_sec0014_sec0041_0115.jpg,1,18.09918212890625,16.2858094567976,163,50.0,15.0,0.24515787760416666,163,51758,30255,10415,3786,1435,463,131,50,7,3,1,0,0,0,0,0
Sp_D_NNN_A_sec0020_sec0011_0349.jpg,1,31.303110758463543,22.876582903401516,225,75.0,27.0,0.5225931803385416,225,25557,32448,20838,10588,4960,2213,981,407,168,77,46,12,7,1,1,0
Sp_D_NNN_A_sec0021_art0032_0116.jpg,1,21.370086669921875,18.452589957508653,162,57.0,18.0,0.33197021484375,162,43707,31350,14185,5806,2145,764,252,77,13,4,1,0,0,0,0,0
Sp_D_NNN_A_sec0023_sec0022_0350.jpg,1,11.582916259765625,11.758264175626197,132,34.0,9.0,0.105621337890625,132,70344,21837,4503,1183,323,82,23,7,2,0,0,0,0,0,0,0
Sp_D_NNN_A_sec0024_ani0026_0351.jpg,1,17.82427978515625,18.06476572197074,238,53.0,14.0,0.234161376953125,238,54415,27732,9511,3797,1621,678,301,144,65,26,7,2,3,1,1,0
Sp_D_NNN_A_sec0026_cha0048_0352.jpg,1,26.457122802734375,24.022433768117896,239,72.0,20.0,0.3900553385416667,239,36844,32683,14959,6959,3150,1652,837,501,310,176,87,76,33,27,10,0
Sp_D_NNN_A_sec0030_sec0033_0353.jpg,1,30.332834879557293,24.42089133153567,224,77.0,25.0,0.4896748860677083,224,30506,29751,18392,10115,5058,2440,1113,526,213,90,52,31,13,3,1,0
Sp_D_NNN_A_sec0032_sec0058_0354.jpg,1,18.286122639973957,16.763824445007927,192,51.0,14.0,0.23295084635416666,192,52562,30233,9590,3477,1427,588,262,103,39,16,3,3,1,0,0,0
Sp_D_NNN_A_sec0036_sec0042_0355.jpg,1,15.535390218098959,15.673727041610455,177,46.0,12.0,0.18928019205729166,177,60445,25362,7904,2882,1049,414,164,58,17,6,2,1,0,0,0,0
Sp_D_NNN_A_sec0036_sec0059_0356.jpg,1,12.408050537109375,14.034930610083823,146,40.0,8.0,0.14165242513020834,146,68309,20877,6083,2049,700,211,58,12,4,1,0,0,0,0,0,0
Sp_D_NNN_A_sec0037_sec0006_0357.jpg,1,10.009256998697916,13.862441814177787,165,37.0,4.0,0.11806233723958333,165,73593,17214,4988,1634,555,223,77,16,2,1,1,0,0,0,0,0
Sp_D_NNN_A_sec0040_cha0040_0358.jpg,1,20.093536376953125,18.14302010689459,159,56.0,16.0,0.3122965494791667,159,47003,29605,13484,5323,1998,644,172,55,17,3,0,0,0,0,0,0
Sp_D_NNN_A_sec0043_sec0034_0359.jpg,1,11.002288818359375,13.357750908306675,139,38.0,6.0,0.12425740559895833,139,71518,18946,5461,1677,495,165,32,8,2,0,0,0,0,0,0,0
Sp_D_NNN_A_sec0049_sec0049_0117.jpg,1,20.94024658203125,18.765229006483235,207,57.0,17.0,0.3129170735677083,207,45644,30786,13248,5260,2039,812,312,110,48,26,11,7,1,0,0,0
Sp_D_NNN_A_sec0053_ani0062_0360.jpg,1,18.28955078125,16.360670262517594,182,50.0,15.0,0.2663777669270833,182,50290,30271,11950,3937,1347,370,99,27,9,2,1,1,0,0,0,0
Sp_D_NNN_A_sec0057_ani0053_0361.jpg,1,38.77220662434896,31.977464055602635,234,103.0,30.0,0.5964762369791666,234,19222,31905,21537,11113,5579,3012,1842,1276,894,697,519,357,233,99,19,0
Sp_D_NNN_A_sec0068_sec0055_0118.jpg,1,22.595357259114582,19.242209735598433,246,59.0,18.0,0.32000732421875,246,41753,34466,13156,5017,2103,910,438,203,127,64,40,17,4,1,3,2
Sp_D_NNN_A_sec0070_cha0070_0362.jpg,1,19.969217936197918,14.127458783865146,158,46.0,18.0,0.2808329264322917,158,41823,39506,12577,3272,796,208,76,35,6,5,0,0,0,0,0,0
Sp_D_NNN_A_sec0072_sec0067_0120.jpg,1,17.622914632161457,12.862531263920646,134,41.0,16.0,0.22609456380208334,134,48193,37227,10129,2217,419,93,21,4,1,0,0,0,0,0,0,0
Sp_D_NNN_A_sec0076_ani0020_0363.jpg,1,22.9046630859375,16.54493175166002,192,55.0,20.0,0.3649088541666667,192,36267,37751,16155,5644,1799,494,144,41,5,2,1,0,1,0,0,0
Sp_D_NNN_A_sec0080_cha0098_0364.jpg,1,20.483571370442707,18.123070756408737,225,55.0,16.0,0.2873331705729167,225,46859,31862,12194,4385,1756,679,261,154,64,33,34,16,4,2,1,0
Sp_D_NNN_A_sec0081_sec0043_0365.jpg,1,15.803293863932291,12.144265634428,138,38.0,14.0,0.17665608723958334,138,54565,33994,7750,1542,365,69,16,2,1,0,0,0,0,0,0,0
Sp_D_NNN_A_txt0001_txt0003_0121.jpg,1,24.231272379557293,17.199415561431536,205,57.0,20.0,0.36566162109375,205,34335,39229,15711,5644,2078,841,273,116,42,23,7,3,2,0,0,0
Sp_D_NNN_A_txt0002_txt0013_0122.jpg,1,23.432861328125,18.707296445916644,201,60.0,19.0,0.3509012858072917,201,39400,34066,14798,6077,2362,974,390,144,56,24,5,5,3,0,0,0
Sp_D_NNN_A_txt0004_txt0035_0123.jpg,1,32.034322102864586,23.647944578081084,237,76.0,28.0,0.5410970052083334,237,24616,31946,21620,11049,5026,2162,960,414,191,138,76,64,28,11,3,0
Sp_D_NNN_A_txt0006_txt0043_0124.jpg,1,30.158518473307293,21.040702685534107,204,70.0,26.0,0.5198771158854166,204,25711,33225,21646,10431,4526,1777,644,215,80,27,10,9,3,0,0,0
Sp_D_NNN_A_txt0007_txt0012_0125.jpg,1,29.109608968098957,21.305486774941595,179,71.0,25.0,0.4812723795572917,179,28085,34345,19291,9368,4221,1803,757,294,92,29,16,3,0,0,0,0
Sp_D_NNN_A_txt0009_txt0008_0126.jpg,1,21.43603515625,18.063915731788892,224,58.0,17.0,0.2972208658854167,224,44828,32702,12126,5160,2125,865,305,128,43,16,3,2,0,0,1,0
Sp_D_NNN_A_txt0011_txt0098_0127.jpg,1,27.716044108072918,21.74983481982014,231,70.0,23.0,0.4386698404947917,231,32583,32752,17419,8609,3899,1750,756,310,141,52,21,7,4,0,1,0
Sp_D_NNN_A_txt0016_txt0027_0128.jpg,1,27.462259928385418,21.080582306033996,201,69.0,22.0,0.432891845703125,201,32979,32984,17231,8446,3921,1669,662,258,96,37,13,7,1,0,0,0
Sp_D_NNN_A_txt0019_txt0010_0129.jpg,1,32.28107706705729,22.666802176177455,191,76.0,28.0,0.5495096842447916,191,23627,32038,21765,11519,5343,2421,987,386,142,50,17,9,0,0,0,0
Sp_D_NNN_A_txt0020_txt0018_0130.jpg,1,14.297597249348959,15.17291381253867,167,45.0,11.0,0.13975016276041666,167,66291,22284,5407,2413,1145,477,206,50,24,5,2,0,0,0,0,0
Sp_D_NNN_A_txt0022_txt0039_0131.jpg,1,30.559214274088543,28.802023052529524,254,82.0,23.0,0.4507344563802083,254,32652,30906,16308,8508,4515,2242,1102,652,423,258,201,134,108,108,127,60
Sp_D_NNN_A_txt0023_txt0028_0132.jpg,1,20.653594970703125,25.763975207901442,246,65.0,13.0,0.24158732096354166,246,55300,24969,8782,4113,1979,954,557,394,309,233,214,204,133,108,52,3
Sp_D_NNN_A_txt0024_txt0071_0133.jpg,1,35.401458740234375,29.806381598932223,248,93.0,28.0,0.5482076009114584,248,26577,27300,18723,11348,6364,3539,1930,1080,599,377,192,109,75,47,39,5
Sp_D_NNN_A_txt0030_txt0093_0134.jpg,1,24.673451741536457,19.891801359751355,186,64.0,20.0,0.3731282552083333,186,37349,34044,15333,6637,2798,1222,549,238,89,31,9,5,0,0,0,0
Sp_D_NNN_A_txt0033_txt0025_0135.jpg,1,24.62945556640625,21.169142982858855,203,66.0,19.0,0.3558146158854167,203,40187,31993,13764,6705,3103,1324,614,314,167,82,38,10,3,0,0,0
Sp_D_NNN_A_txt0034_txt0082_0136.jpg,1,33.53600056966146,24.96894526976991,202,82.0,28.0,0.54296875,202,25060,30071,19660,11578,6266,3186,1412,667,245,100,44,9,6,0,0,0
Sp_D_NNN_A_txt0036_txt0038_0137.jpg,1,26.306294759114582,18.6495195737165,180,63.0,22.0,0.423370361328125,180,30552,37722,18187,7157,2919,1126,431,142,55,7,5,1,0,0,0,0
Sp_D_NNN_A_txt0037_txt0017_0138.jpg,1,37.509785970052086,30.754321545442476,241,98.0,29.0,0.5637613932291666,241,24508,27710,18460,11503,6645,4085,2244,1394,762,425,250,152,82,59,24,1
Sp_D_NNN_A_txt0040_txt0029_0139.jpg,1,26.525217692057293,21.448791433185914,226,68.0,21.0,0.40777587890625,226,33842,34843,16580,7113,3081,1414,700,363,184,92,55,21,11,4,1,0
Sp_D_NNN_A_txt0048_txt0046_0140.jpg,1,40.140584309895836,27.864701334355853,244,93.0,34.0,0.6528218587239584,244,16796,27814,22576,14365,7998,4283,2187,1081,579,303,158,91,36,24,12,1
Sp_D_NNN_A_txt0050_txt0014_0141.jpg,1,35.796956380208336,21.671206873879758,213,76.0,33.0,0.64569091796875,213,16769,29998,26241,14885,6487,2567,905,301,100,32,11,4,3,1,0,0
Sp_D_NNN_A_txt0051_txt0044_0142.jpg,1,33.62042236328125,22.24121524739564,185,75.0,30.0,0.5891520182291666,185,21283,30439,23626,13082,6065,2485,871,314,99,30,6,4,0,0,0,0
Sp_D_NNN_A_txt0052_txt0076_0143.jpg,1,41.450439453125,29.224178998788574,252,95.0,35.0,0.6859130859375,252,14006,28025,25236,14968,7535,3632,1945,1067,669,426,316,200,107,80,67,25
Sp_D_NNN_A_txt0054_txt0059_0144.jpg,1,32.87439982096354,20.92726210522239,186,72.0,30.0,0.5909220377604166,186,20732,31560,24807,12760,5518,2036,629,208,40,11,2,1,0,0,0,0
Sp_D_NNN_A_txt0055_txt0021_0145.jpg,1,43.01898193359375,28.177846145227523,246,95.0,38.0,0.709625244140625,246,13288,25311,24507,16299,9209,4855,2398,1116,560,331,163,106,84,56,18,3
Sp_D_NNN_A_txt0056_txt0042_0146.jpg,1,38.93433634440104,25.143990676536518,238,85.0,35.0,0.6695454915364584,238,15909,27386,25050,15380,7989,3609,1638,715,291,168,90,49,17,6,7,0
Sp_D_NNN_A_txt0057_txt0049_0147.jpg,1,35.17310587565104,22.64397504611366,228,76.0,32.0,0.6241353352864584,228,18560,30192,25224,14014,6179,2473,986,370,143,71,48,19,15,6,4,0
Sp_D_NNN_A_txt0058_txt0066_0148.jpg,1,35.73816935221354,23.295464092119268,200,79.0,32.0,0.6241963704427084,200,19424,28486,24268,14323,7011,3045,1056,425,157,64,32,9,4,0,0,0
Sp_D_NNN_A_txt0062_txt0060_0149.jpg,1,35.07818603515625,24.62861538333848,245,79.0,31.0,0.60406494140625,245,20682,29300,23664,13528,6386,2681,1043,413,192,138,112,60,53,36,13,3
Sp_D_NNN_A_txt0064_txt0091_0150.jpg,1,29.006744384765625,20.53464329371521,245,67.0,25.0,0.49676513671875,245,27257,33951,21002,9892,4018,1405,475,152,70,23,14,13,14,8,7,3
Sp_D_NNN_A_txt0065_txt0067_0151.jpg,1,75.2898457845052,57.46643470405166,254,199.0,57.0,0.82269287109375,254,7276,16909,16900,13023,9320,6980,5390,4416,3789,3202,2797,2453,1957,1631,1336,925
Sp_D_NNN_A_txt0068_txt0063_0152.jpg,1,29.762847900390625,25.91398953948145,246,81.0,23.0,0.4620259602864583,246,34827,26703,16558,9645,5363,2685,1401,636,267,111,56,34,9,6,2,1
Sp_D_NNN_A_txt0069_txt0053_0153.jpg,1,34.254862467447914,24.70473313087998,255,80.0,30.0,0.5794474283854166,255,21941,30542,22563,12264,5896,2776,1205,561,248,132,69,48,22,12,8,17
Sp_D_NNN_A_txt0073_txt0072_0154.jpg,1,29.342814127604168,31.131473002195303,254,86.0,21.0,0.4140726725260417,254,36894,29794,15257,7164,3437,1860,1100,758,516,429,294,211,183,157,192,58
